gate,dataset,backbone,q,Reg,CReg,Risk,RR_held,Reg_base,CReg_base,Risk_base,RR_base,n_crit,n_creg,n_clean,n_held,frac_Reg_removed,frac_CReg_removed,frac_Risk_removed
L3 post-only,tt100k_signs,densenet121,0.325,0.003913,0.002126,0.010342,0.44765,0.012951,0.00458,0.026508,0.521368,4075.0,18.7,7155.0,312.0,0.6978,0.5358,0.6098
L3 post-only,tt100k_signs,densenet121,0.35,0.003541,0.001962,0.009504,0.438034,0.012951,0.00458,0.026508,0.521368,4075.0,18.7,7155.0,312.0,0.7266,0.5716,0.6415
L3 post-only,tt100k_signs,densenet121,0.375,0.003215,0.001962,0.009178,0.430556,0.012951,0.00458,0.026508,0.521368,4075.0,18.7,7155.0,312.0,0.7518,0.5716,0.6538
L3 post-only,tt100k_signs,densenet121,0.4,0.002795,0.001799,0.008199,0.42094,0.012951,0.00458,0.026508,0.521368,4075.0,18.7,7155.0,312.0,0.7842,0.6072,0.6907
L3 post-only,tt100k_signs,densenet121,0.425,0.002236,0.001636,0.007128,0.412393,0.012951,0.00458,0.026508,0.521368,4075.0,18.7,7155.0,312.0,0.8273,0.6427,0.7311
L3 post-only,tt100k_signs,densenet121,0.45,0.001863,0.001472,0.006289,0.398504,0.012951,0.00458,0.026508,0.521368,4075.0,18.7,7155.0,312.0,0.8561,0.6787,0.7627
L3 post-only,tt100k_signs,densenet121,0.475,0.001584,0.001308,0.005544,0.386752,0.012951,0.00458,0.026508,0.521368,4075.0,18.7,7155.0,312.0,0.8777,0.7145,0.7909
L3 post-only,tt100k_signs,densenet121,0.5,0.001304,0.000981,0.004333,0.373932,0.012951,0.00458,0.026508,0.521368,4075.0,18.7,7155.0,312.0,0.8993,0.7859,0.8366
L3 post-only,tt100k_signs,densenet121,0.525,0.001025,0.000816,0.003401,0.358974,0.012951,0.00458,0.026508,0.521368,4075.0,18.7,7155.0,312.0,0.9209,0.8218,0.8717
L3 post-only,tt100k_signs,densenet121,0.55,0.000885,0.000653,0.002795,0.344017,0.012951,0.00458,0.026508,0.521368,4075.0,18.7,7155.0,312.0,0.9317,0.8574,0.8946
L3 post-only,tt100k_signs,densenet121,0.575,0.000839,0.000653,0.002749,0.326923,0.012951,0.00458,0.026508,0.521368,4075.0,18.7,7155.0,312.0,0.9353,0.8574,0.8963
L3 post-only,tt100k_signs,densenet121,0.6,0.000839,0.000653,0.002749,0.308761,0.012951,0.00458,0.026508,0.521368,4075.0,18.7,7155.0,312.0,0.9353,0.8574,0.8963
L3 post-only,tt100k_signs,densenet121,0.625,0.000652,0.000571,0.002283,0.29594,0.012951,0.00458,0.026508,0.521368,4075.0,18.7,7155.0,312.0,0.9496,0.8752,0.9139
L3 post-only,tt100k_signs,densenet121,0.65,0.000512,0.000326,0.001444,0.280983,0.012951,0.00458,0.026508,0.521368,4075.0,18.7,7155.0,312.0,0.9604,0.9288,0.9455
L3 post-only,tt100k_signs,densenet121,0.675,0.000512,0.000326,0.001444,0.261752,0.012951,0.00458,0.026508,0.521368,4075.0,18.7,7155.0,312.0,0.9604,0.9288,0.9455
L3 post-only,tt100k_signs,densenet121,0.7,0.000419,0.000244,0.001118,0.246795,0.012951,0.00458,0.026508,0.521368,4075.0,18.7,7155.0,312.0,0.9676,0.9466,0.9578
L3 post-only,tt100k_signs,densenet121,0.725,0.000373,0.000244,0.001072,0.227564,0.012951,0.00458,0.026508,0.521368,4075.0,18.7,7155.0,312.0,0.9712,0.9466,0.9596
L3 post-only,tt100k_signs,densenet121,0.75,0.000373,0.000244,0.001072,0.207265,0.012951,0.00458,0.026508,0.521368,4075.0,18.7,7155.0,312.0,0.9712,0.9466,0.9596
L3 post-only,tt100k_signs,densenet121,0.775,0.000326,0.000244,0.001025,0.188034,0.012951,0.00458,0.026508,0.521368,4075.0,18.7,7155.0,312.0,0.9748,0.9466,0.9613
L3 post-only,tt100k_signs,densenet121,0.8,0.000233,0.000163,0.000699,0.169872,0.012951,0.00458,0.026508,0.521368,4075.0,18.7,7155.0,312.0,0.982,0.9644,0.9736
L3 post-only,tt100k_signs,densenet121,0.825,0.000186,0.000163,0.000652,0.151709,0.012951,0.00458,0.026508,0.521368,4075.0,18.7,7155.0,312.0,0.9856,0.9644,0.9754
L3 post-only,tt100k_signs,densenet121,0.85,9.3e-05,8.1e-05,0.000326,0.13141,0.012951,0.00458,0.026508,0.521368,4075.0,18.7,7155.0,312.0,0.9928,0.9822,0.9877
L3 post-only,tt100k_signs,densenet121,0.875,9.3e-05,8.1e-05,0.000326,0.110043,0.012951,0.00458,0.026508,0.521368,4075.0,18.7,7155.0,312.0,0.9928,0.9822,0.9877
L3 post-only,tt100k_signs,densenet121,0.9,4.7e-05,8.1e-05,0.00028,0.088675,0.012951,0.00458,0.026508,0.521368,4075.0,18.7,7155.0,312.0,0.9964,0.9822,0.9895
L3 post-only,tt100k_signs,densenet121,0.925,4.7e-05,8.1e-05,0.00028,0.065171,0.012951,0.00458,0.026508,0.521368,4075.0,18.7,7155.0,312.0,0.9964,0.9822,0.9895
L3 post-only,tt100k_signs,densenet121,0.95,0.0,0.0,0.0,0.043803,0.012951,0.00458,0.026508,0.521368,4075.0,18.7,7155.0,312.0,1.0,1.0,1.0
L3 post-only,tt100k_signs,densenet121,0.975,0.0,0.0,0.0,0.022436,0.012951,0.00458,0.026508,0.521368,4075.0,18.7,7155.0,312.0,1.0,1.0,1.0
L3 post-only,tt100k_signs,densenet121,1.0,0.0,0.0,0.0,0.0,0.012951,0.00458,0.026508,0.521368,4075.0,18.7,7155.0,312.0,1.0,1.0,1.0
L3 post-only,tt100k_signs,resnet50,0.0,0.011875,0.004315,0.024257,0.386305,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.0,0.0,0.0
L3 post-only,tt100k_signs,resnet50,0.01,0.011461,0.004234,0.023612,0.386305,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.0349,0.0188,0.0266
L3 post-only,tt100k_signs,resnet50,0.02,0.011185,0.004071,0.022876,0.385013,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.0581,0.0565,0.0569
L3 post-only,tt100k_signs,resnet50,0.03,0.010909,0.003827,0.021909,0.385013,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.0814,0.1132,0.0968
L3 post-only,tt100k_signs,resnet50,0.04,0.010586,0.003664,0.021127,0.383721,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.1085,0.1508,0.129
L3 post-only,tt100k_signs,resnet50,0.05,0.01031,0.003502,0.020298,0.383721,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.1318,0.1885,0.1632
L3 post-only,tt100k_signs,resnet50,0.06,0.01008,0.003258,0.019378,0.381137,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.1512,0.245,0.2011
L3 post-only,tt100k_signs,resnet50,0.07,0.009804,0.003258,0.019102,0.381137,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.1744,0.245,0.2125
L3 post-only,tt100k_signs,resnet50,0.08,0.009528,0.003177,0.018595,0.379845,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.1977,0.2638,0.2334
L3 post-only,tt100k_signs,resnet50,0.09,0.009344,0.003096,0.018181,0.377261,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.2132,0.2826,0.2505
L3 post-only,tt100k_signs,resnet50,0.1,0.009206,0.002933,0.017583,0.373385,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.2248,0.3203,0.2751
L3 post-only,tt100k_signs,resnet50,0.11,0.008929,0.002851,0.017076,0.370801,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.2481,0.3393,0.296
L3 post-only,tt100k_signs,resnet50,0.12,0.008653,0.002851,0.0168,0.370801,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.2713,0.3393,0.3074
L3 post-only,tt100k_signs,resnet50,0.13,0.008377,0.002688,0.016064,0.370801,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.2946,0.3771,0.3378
L3 post-only,tt100k_signs,resnet50,0.14,0.008055,0.002444,0.015051,0.370801,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.3217,0.4337,0.3795
L3 post-only,tt100k_signs,resnet50,0.15,0.007733,0.002281,0.014269,0.370801,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.3488,0.4714,0.4118
L3 post-only,tt100k_signs,resnet50,0.16,0.007687,0.002281,0.014223,0.365633,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.3527,0.4714,0.4137
L3 post-only,tt100k_signs,resnet50,0.17,0.007595,0.0022,0.0139,0.363049,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.3605,0.4902,0.4269
L3 post-only,tt100k_signs,resnet50,0.18,0.007457,0.002119,0.013532,0.357881,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.3721,0.5091,0.4421
L3 post-only,tt100k_signs,resnet50,0.19,0.007272,0.002037,0.013118,0.357881,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.3876,0.5279,0.4592
L3 post-only,tt100k_signs,resnet50,0.2,0.00718,0.002037,0.013026,0.355297,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.3953,0.5279,0.463
L3 post-only,tt100k_signs,resnet50,0.21,0.006996,0.002037,0.012842,0.354005,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.4109,0.5279,0.4706
L3 post-only,tt100k_signs,resnet50,0.22,0.00672,0.001956,0.012335,0.354005,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.4341,0.5467,0.4915
L3 post-only,tt100k_signs,resnet50,0.23,0.00649,0.001956,0.012105,0.352713,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.4535,0.5467,0.5009
L3 post-only,tt100k_signs,resnet50,0.24,0.006352,0.001956,0.011967,0.350129,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.4651,0.5467,0.5066
L3 post-only,tt100k_signs,resnet50,0.25,0.006122,0.001956,0.011737,0.346253,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.4845,0.5467,0.5161
L3 post-only,tt100k_signs,resnet50,0.26,0.005938,0.001956,0.011553,0.343669,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.5,0.5467,0.5237
L3 post-only,tt100k_signs,resnet50,0.27,0.005846,0.001874,0.011231,0.341085,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.5078,0.5657,0.537
L3 post-only,tt100k_signs,resnet50,0.28,0.005661,0.001874,0.011047,0.338501,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.5233,0.5657,0.5446
L3 post-only,tt100k_signs,resnet50,0.29,0.005431,0.001874,0.010724,0.337209,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.5426,0.5657,0.5579
L3 post-only,tt100k_signs,resnet50,0.3,0.005385,0.001874,0.010678,0.335917,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.5465,0.5657,0.5598
L3 post-only,tt100k_signs,resnet50,0.325,0.005063,0.001793,0.010126,0.329457,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.5736,0.5845,0.5825
L3 post-only,tt100k_signs,resnet50,0.35,0.004603,0.001793,0.009666,0.322997,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.6124,0.5845,0.6015
L3 post-only,tt100k_signs,resnet50,0.375,0.004096,0.00163,0.008699,0.319121,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.655,0.6223,0.6414
L3 post-only,tt100k_signs,resnet50,0.4,0.00382,0.00163,0.008423,0.313953,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.6783,0.6223,0.6528
L3 post-only,tt100k_signs,resnet50,0.425,0.00359,0.00163,0.008193,0.30491,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.6977,0.6223,0.6622
L3 post-only,tt100k_signs,resnet50,0.45,0.003268,0.001386,0.00718,0.297158,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.7248,0.6788,0.704
L3 post-only,tt100k_signs,resnet50,0.475,0.003084,0.001305,0.006766,0.286822,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.7403,0.6976,0.7211
L3 post-only,tt100k_signs,resnet50,0.5,0.0029,0.001305,0.006582,0.284238,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.7558,0.6976,0.7287
L3 post-only,tt100k_signs,resnet50,0.525,0.002624,0.001142,0.005846,0.277778,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.7791,0.7354,0.759
L3 post-only,tt100k_signs,resnet50,0.55,0.002255,0.000898,0.004787,0.270026,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.8101,0.792,0.8027
L3 post-only,tt100k_signs,resnet50,0.575,0.001979,0.000734,0.00405,0.25969,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.8333,0.8299,0.833
L3 post-only,tt100k_signs,resnet50,0.6,0.001795,0.000652,0.003636,0.248062,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.8488,0.8489,0.8501
L3 post-only,tt100k_signs,resnet50,0.625,0.001749,0.000652,0.00359,0.232558,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.8527,0.8489,0.852
L3 post-only,tt100k_signs,resnet50,0.65,0.001703,0.000571,0.003314,0.222222,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.8566,0.8678,0.8634
L3 post-only,tt100k_signs,resnet50,0.675,0.001519,0.000571,0.00313,0.206718,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.8721,0.8678,0.871
L3 post-only,tt100k_signs,resnet50,0.7,0.001289,0.000408,0.002439,0.192506,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.8915,0.9056,0.8994
L3 post-only,tt100k_signs,resnet50,0.725,0.001151,0.000326,0.002071,0.180879,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.9031,0.9245,0.9146
L3 post-only,tt100k_signs,resnet50,0.75,0.000921,0.000163,0.001381,0.167959,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.9225,0.9622,0.9431
L3 post-only,tt100k_signs,resnet50,0.775,0.000736,0.000163,0.001197,0.158915,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.938,0.9622,0.9507
L3 post-only,tt100k_signs,resnet50,0.8,0.000644,0.000163,0.001105,0.145995,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.9457,0.9622,0.9545
L3 post-only,tt100k_signs,resnet50,0.825,0.000552,8.2e-05,0.000782,0.126615,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.9535,0.981,0.9677
L3 post-only,tt100k_signs,resnet50,0.85,0.000414,8.2e-05,0.000644,0.111111,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.9651,0.981,0.9734
L3 post-only,tt100k_signs,resnet50,0.875,0.000322,8.2e-05,0.000552,0.095607,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.9729,0.981,0.9772
L3 post-only,tt100k_signs,resnet50,0.9,0.000184,8.2e-05,0.000414,0.080103,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.9845,0.981,0.9829
L3 post-only,tt100k_signs,resnet50,0.925,4.6e-05,0.0,4.6e-05,0.063307,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.9961,1.0,0.9981
L3 post-only,tt100k_signs,resnet50,0.95,4.6e-05,0.0,4.6e-05,0.043928,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.9961,1.0,0.9981
L3 post-only,tt100k_signs,resnet50,0.975,4.6e-05,0.0,4.6e-05,0.023256,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.9961,1.0,0.9981
L3 post-only,tt100k_signs,resnet50,1.0,0.0,0.0,0.0,0.0,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,1.0,1.0,1.0
L3 post-only,tt100k_signs,vgg16,0.0,0.033894,0.0303,0.125105,0.327236,0.033894,0.0303,0.125105,0.327236,4081.7,123.7,7130.0,328.0,0.0,0.0,0.0
L3 post-only,tt100k_signs,vgg16,0.01,0.033333,0.029893,0.123375,0.32622,0.033894,0.0303,0.125105,0.327236,4081.7,123.7,7130.0,328.0,0.0166,0.0134,0.0138
L3 post-only,tt100k_signs,vgg16,0.02,0.032772,0.029405,0.121412,0.325203,0.033894,0.0303,0.125105,0.327236,4081.7,123.7,7130.0,328.0,0.0331,0.0295,0.0295
L3 post-only,tt100k_signs,vgg16,0.03,0.032305,0.029079,0.120009,0.323171,0.033894,0.0303,0.125105,0.327236,4081.7,123.7,7130.0,328.0,0.0469,0.0403,0.0407
L3 post-only,tt100k_signs,vgg16,0.04,0.031791,0.028835,0.1187,0.322154,0.033894,0.0303,0.125105,0.327236,4081.7,123.7,7130.0,328.0,0.0621,0.0483,0.0512
L3 post-only,tt100k_signs,vgg16,0.05,0.031417,0.028835,0.11828,0.319106,0.033894,0.0303,0.125105,0.327236,4081.7,123.7,7130.0,328.0,0.0731,0.0483,0.0546
L3 post-only,tt100k_signs,vgg16,0.06,0.030996,0.028427,0.11669,0.316057,0.033894,0.0303,0.125105,0.327236,4081.7,123.7,7130.0,328.0,0.0855,0.0618,0.0673
L3 post-only,tt100k_signs,vgg16,0.07,0.030435,0.028021,0.114773,0.315041,0.033894,0.0303,0.125105,0.327236,4081.7,123.7,7130.0,328.0,0.1021,0.0752,0.0826
L3 post-only,tt100k_signs,vgg16,0.08,0.029921,0.027532,0.112856,0.314024,0.033894,0.0303,0.125105,0.327236,4081.7,123.7,7130.0,328.0,0.1172,0.0914,0.0979
L3 post-only,tt100k_signs,vgg16,0.09,0.029406,0.027287,0.111547,0.313008,0.033894,0.0303,0.125105,0.327236,4081.7,123.7,7130.0,328.0,0.1324,0.0994,0.1084
L3 post-only,tt100k_signs,vgg16,0.1,0.028939,0.027042,0.110285,0.309959,0.033894,0.0303,0.125105,0.327236,4081.7,123.7,7130.0,328.0,0.1462,0.1075,0.1185
L3 post-only,tt100k_signs,vgg16,0.11,0.028331,0.026471,0.107948,0.309959,0.033894,0.0303,0.125105,0.327236,4081.7,123.7,7130.0,328.0,0.1641,0.1264,0.1371
L3 post-only,tt100k_signs,vgg16,0.12,0.027957,0.026143,0.106639,0.304878,0.033894,0.0303,0.125105,0.327236,4081.7,123.7,7130.0,328.0,0.1752,0.1372,0.1476
L3 post-only,tt100k_signs,vgg16,0.13,0.027443,0.025734,0.104956,0.302846,0.033894,0.0303,0.125105,0.327236,4081.7,123.7,7130.0,328.0,0.1903,0.1507,0.1611
L3 post-only,tt100k_signs,vgg16,0.14,0.027069,0.025243,0.103179,0.299797,0.033894,0.0303,0.125105,0.327236,4081.7,123.7,7130.0,328.0,0.2014,0.1669,0.1753
L3 post-only,tt100k_signs,vgg16,0.15,0.026554,0.024752,0.101262,0.29878,0.033894,0.0303,0.125105,0.327236,4081.7,123.7,7130.0,328.0,0.2166,0.1831,0.1906
L3 post-only,tt100k_signs,vgg16,0.16,0.025947,0.024425,0.099719,0.29878,0.033894,0.0303,0.125105,0.327236,4081.7,123.7,7130.0,328.0,0.2345,0.1939,0.2029
L3 post-only,tt100k_signs,vgg16,0.17,0.025432,0.024099,0.09827,0.296748,0.033894,0.0303,0.125105,0.327236,4081.7,123.7,7130.0,328.0,0.2497,0.2046,0.2145
L3 post-only,tt100k_signs,vgg16,0.18,0.024871,0.023529,0.095979,0.294715,0.033894,0.0303,0.125105,0.327236,4081.7,123.7,7130.0,328.0,0.2662,0.2235,0.2328
L3 post-only,tt100k_signs,vgg16,0.19,0.024684,0.023529,0.095792,0.292683,0.033894,0.0303,0.125105,0.327236,4081.7,123.7,7130.0,328.0,0.2717,0.2235,0.2343
L3 post-only,tt100k_signs,vgg16,0.2,0.02431,0.023203,0.094483,0.287602,0.033894,0.0303,0.125105,0.327236,4081.7,123.7,7130.0,328.0,0.2828,0.2342,0.2448
L3 post-only,tt100k_signs,vgg16,0.21,0.023983,0.023122,0.093735,0.284553,0.033894,0.0303,0.125105,0.327236,4081.7,123.7,7130.0,328.0,0.2924,0.2369,0.2507
L3 post-only,tt100k_signs,vgg16,0.22,0.023562,0.022633,0.091912,0.281504,0.033894,0.0303,0.125105,0.327236,4081.7,123.7,7130.0,328.0,0.3048,0.253,0.2653
L3 post-only,tt100k_signs,vgg16,0.23,0.023095,0.022225,0.090229,0.279472,0.033894,0.0303,0.125105,0.327236,4081.7,123.7,7130.0,328.0,0.3186,0.2665,0.2788
L3 post-only,tt100k_signs,vgg16,0.24,0.022721,0.02198,0.08906,0.276423,0.033894,0.0303,0.125105,0.327236,4081.7,123.7,7130.0,328.0,0.3297,0.2746,0.2881
L3 post-only,tt100k_signs,vgg16,0.25,0.022207,0.021328,0.086583,0.275407,0.033894,0.0303,0.125105,0.327236,4081.7,123.7,7130.0,328.0,0.3448,0.2961,0.3079
L3 post-only,tt100k_signs,vgg16,0.26,0.021833,0.020838,0.084806,0.273374,0.033894,0.0303,0.125105,0.327236,4081.7,123.7,7130.0,328.0,0.3559,0.3123,0.3221
L3 post-only,tt100k_signs,vgg16,0.27,0.021505,0.020592,0.083777,0.271341,0.033894,0.0303,0.125105,0.327236,4081.7,123.7,7130.0,328.0,0.3655,0.3204,0.3303
L3 post-only,tt100k_signs,vgg16,0.28,0.021131,0.020103,0.082001,0.269309,0.033894,0.0303,0.125105,0.327236,4081.7,123.7,7130.0,328.0,0.3766,0.3365,0.3445
L3 post-only,tt100k_signs,vgg16,0.29,0.020804,0.019776,0.080739,0.265244,0.033894,0.0303,0.125105,0.327236,4081.7,123.7,7130.0,328.0,0.3862,0.3473,0.3546
L3 post-only,tt100k_signs,vgg16,0.3,0.020524,0.019694,0.080224,0.263211,0.033894,0.0303,0.125105,0.327236,4081.7,123.7,7130.0,328.0,0.3945,0.35,0.3587
L3 post-only,tt100k_signs,vgg16,0.325,0.019589,0.018795,0.076625,0.260163,0.033894,0.0303,0.125105,0.327236,4081.7,123.7,7130.0,328.0,0.4221,0.3797,0.3875
L3 post-only,tt100k_signs,vgg16,0.35,0.018934,0.017981,0.073633,0.254065,0.033894,0.0303,0.125105,0.327236,4081.7,123.7,7130.0,328.0,0.4414,0.4066,0.4114
L3 post-only,tt100k_signs,vgg16,0.375,0.017906,0.016512,0.068303,0.25,0.033894,0.0303,0.125105,0.327236,4081.7,123.7,7130.0,328.0,0.4717,0.455,0.454
L3 post-only,tt100k_signs,vgg16,0.4,0.017017,0.015697,0.064984,0.245935,0.033894,0.0303,0.125105,0.327236,4081.7,123.7,7130.0,328.0,0.4979,0.4819,0.4806
L3 post-only,tt100k_signs,vgg16,0.425,0.015989,0.014061,0.05928,0.242886,0.033894,0.0303,0.125105,0.327236,4081.7,123.7,7130.0,328.0,0.5283,0.536,0.5262
L3 post-only,tt100k_signs,vgg16,0.45,0.015007,0.012835,0.054605,0.239837,0.033894,0.0303,0.125105,0.327236,4081.7,123.7,7130.0,328.0,0.5572,0.5764,0.5635
L3 post-only,tt100k_signs,vgg16,0.475,0.013885,0.011526,0.049556,0.235772,0.033894,0.0303,0.125105,0.327236,4081.7,123.7,7130.0,328.0,0.5903,0.6196,0.6039
L3 post-only,tt100k_signs,vgg16,0.5,0.013184,0.010709,0.046424,0.230691,0.033894,0.0303,0.125105,0.327236,4081.7,123.7,7130.0,328.0,0.611,0.6466,0.6289
L3 post-only,tt100k_signs,vgg16,0.525,0.012763,0.010216,0.044507,0.221545,0.033894,0.0303,0.125105,0.327236,4081.7,123.7,7130.0,328.0,0.6234,0.6628,0.6442
L3 post-only,tt100k_signs,vgg16,0.55,0.012155,0.009479,0.041795,0.214431,0.033894,0.0303,0.125105,0.327236,4081.7,123.7,7130.0,328.0,0.6414,0.6871,0.6659
L3 post-only,tt100k_signs,vgg16,0.575,0.011454,0.008825,0.039037,0.208333,0.033894,0.0303,0.125105,0.327236,4081.7,123.7,7130.0,328.0,0.6621,0.7088,0.688
L3 post-only,tt100k_signs,vgg16,0.6,0.010612,0.008252,0.036185,0.200203,0.033894,0.0303,0.125105,0.327236,4081.7,123.7,7130.0,328.0,0.6869,0.7276,0.7108
L3 post-only,tt100k_signs,vgg16,0.625,0.009958,0.007762,0.033848,0.193089,0.033894,0.0303,0.125105,0.327236,4081.7,123.7,7130.0,328.0,0.7062,0.7438,0.7294
L3 post-only,tt100k_signs,vgg16,0.65,0.009163,0.007025,0.030622,0.184959,0.033894,0.0303,0.125105,0.327236,4081.7,123.7,7130.0,328.0,0.7297,0.7682,0.7552
L3 post-only,tt100k_signs,vgg16,0.675,0.008462,0.00637,0.02805,0.17378,0.033894,0.0303,0.125105,0.327236,4081.7,123.7,7130.0,328.0,0.7503,0.7898,0.7758
L3 post-only,tt100k_signs,vgg16,0.7,0.007761,0.005879,0.02576,0.16565,0.033894,0.0303,0.125105,0.327236,4081.7,123.7,7130.0,328.0,0.771,0.806,0.7941
L3 post-only,tt100k_signs,vgg16,0.725,0.006779,0.005308,0.022908,0.162602,0.033894,0.0303,0.125105,0.327236,4081.7,123.7,7130.0,328.0,0.8,0.8248,0.8169
L3 post-only,tt100k_signs,vgg16,0.75,0.005984,0.004818,0.020524,0.148374,0.033894,0.0303,0.125105,0.327236,4081.7,123.7,7130.0,328.0,0.8234,0.841,0.8359
L3 post-only,tt100k_signs,vgg16,0.775,0.005189,0.004166,0.017765,0.136179,0.033894,0.0303,0.125105,0.327236,4081.7,123.7,7130.0,328.0,0.8469,0.8625,0.858
L3 post-only,tt100k_signs,vgg16,0.8,0.004208,0.003431,0.014493,0.130081,0.033894,0.0303,0.125105,0.327236,4081.7,123.7,7130.0,328.0,0.8759,0.8868,0.8842
L3 post-only,tt100k_signs,vgg16,0.825,0.003693,0.00286,0.012342,0.115854,0.033894,0.0303,0.125105,0.327236,4081.7,123.7,7130.0,328.0,0.891,0.9056,0.9013
L3 post-only,tt100k_signs,vgg16,0.85,0.003086,0.00237,0.010238,0.101626,0.033894,0.0303,0.125105,0.327236,4081.7,123.7,7130.0,328.0,0.909,0.9218,0.9182
L3 post-only,tt100k_signs,vgg16,0.875,0.002478,0.002043,0.008415,0.085366,0.033894,0.0303,0.125105,0.327236,4081.7,123.7,7130.0,328.0,0.9269,0.9326,0.9327
L3 post-only,tt100k_signs,vgg16,0.9,0.00187,0.001553,0.006405,0.074187,0.033894,0.0303,0.125105,0.327236,4081.7,123.7,7130.0,328.0,0.9448,0.9488,0.9488
L3 post-only,tt100k_signs,vgg16,0.925,0.001309,0.001061,0.004348,0.055894,0.033894,0.0303,0.125105,0.327236,4081.7,123.7,7130.0,328.0,0.9614,0.965,0.9652
