experiment_id,setting,dataset,backbone,seed,condition,n,n_classes,n_estimable_classes,n_permutations,eligible_fraction,n_eligible,moved_fraction,original_RR_held,original_minus_mean_RR,p_null_ge_original,original_RR_held_eligible,RR_held_mean_eligible,RR_held_std_eligible,RR_held_p025_eligible,RR_held_p975_eligible,original_minus_mean_RR_eligible,p_null_ge_original_eligible,max_reconstruction_error,RR_held_mean,RR_held_std,RR_held_p025,RR_held_p975,macro_RR_mean,macro_RR_std,macro_RR_p025,macro_RR_p975,coverage_at_0.5_mean,coverage_at_0.5_std,coverage_at_0.5_p025,coverage_at_0.5_p975,target_margin_gain_mean,target_margin_gain_std,target_margin_gain_p025,target_margin_gain_p975,flip_rate_mean,flip_rate_std,flip_rate_p025,flip_rate_p975
patch_reassignment_patchnas_v1,tt100k_signs/densenet121,tt100k_signs,densenet121,101,global_direction_shuffle,312,92,19,200,1.0,312,0.9967788461538463,0.6025641025641025,0.42908653846153844,0.004975124378109453,0.6025641025641025,0.17347756410256412,0.018847509708335094,0.14102564102564102,0.21153846153846154,0.42908653846153844,0.004975124378109453,0.0,0.17347756410256412,0.018847509708335094,0.14102564102564102,0.21153846153846154,0.09237692315167503,0.018142585332914164,0.058475999714421266,0.1307008124659944,0.11421052631578947,0.05497670118450355,0.0,0.21052631578947367,5.7511226910973425,0.30280708865558936,5.150406361875128,6.333470393617316,0.8625801282051282,0.016393024493807407,0.8269230769230769,0.8942307692307693
patch_reassignment_patchnas_v1,tt100k_signs/densenet121,tt100k_signs,densenet121,101,global_magnitude_shuffle,312,92,19,200,1.0,312,0.9969230769230769,0.6025641025641025,0.007596153846153864,0.18407960199004975,0.6025641025641025,0.5949679487179487,0.006307754195026793,0.5833333333333334,0.605849358974359,0.007596153846153864,0.18407960199004975,0.0,0.5949679487179487,0.006307754195026793,0.5833333333333334,0.605849358974359,0.3453359875054582,0.009522531987280385,0.3265246938395568,0.36276924217874124,0.7839473684210526,0.021952794987341206,0.7368421052631579,0.8421052631578947,17.527187084704334,0.12527843230700858,17.294431617075663,17.79235708598725,0.9605128205128204,0.004642017176982474,0.9519230769230769,0.9680288461538462
patch_reassignment_patchnas_v1,tt100k_signs/densenet121,tt100k_signs,densenet121,101,within_true_class_shuffle,312,92,19,200,0.8365384615384616,261,0.7075801282051282,0.6025641025641025,0.004006410256410242,0.36318407960199006,0.6781609195402298,0.6733716475095787,0.0102861254855623,0.6551724137931034,0.6934865900383141,0.004789272030651159,0.36318407960199006,0.0,0.5985576923076923,0.008604739588883838,0.5833333333333334,0.6153846153846154,0.3566611146913368,0.005065400895074465,0.3467260856267236,0.36629477327965043,0.7578947368421052,0.03370065388122553,0.7355263157894737,0.8421052631578947,16.182353857143138,0.12620568754129874,15.929308631490224,16.422246283865295,0.9430128205128205,0.006800312287372212,0.9294871794871795,0.9551282051282052
patch_reassignment_patchnas_v1,tt100k_signs/densenet121,tt100k_signs,densenet121,101,within_failure_type_shuffle,312,92,19,200,0.7211538461538461,225,0.5475,0.6025641025641025,-0.004487179487179471,0.7810945273631841,0.72,0.7262222222222222,0.010046804049295397,0.7066666666666667,0.7466666666666667,-0.00622222222222224,0.7810945273631841,0.0,0.607051282051282,0.007245291381703424,0.592948717948718,0.6217948717948718,0.36079283671852197,0.0038519703101314337,0.3531609319975341,0.36808141399138555,0.7763157894736841,0.034812517250849884,0.7368421052631579,0.8421052631578947,17.669359914352523,3.552713678800501e-15,17.66935991435252,17.66935991435252,0.9593429487179486,0.003971999661585719,0.9519230769230769,0.964823717948718
patch_reassignment_patchnas_v1,tt100k_signs/densenet121,tt100k_signs,densenet121,202,original,312,82,20,1,1.0,312,0.0,0.592948717948718,0.0,nan,0.592948717948718,0.592948717948718,0.0,0.592948717948718,0.592948717948718,0.0,nan,0.0,0.592948717948718,0.0,0.592948717948718,0.592948717948718,0.3030989335867384,0.0,0.3030989335867384,0.3030989335867384,0.75,0.0,0.75,0.75,15.364207590771958,0.0,15.364207590771958,15.364207590771958,0.967948717948718,0.0,0.967948717948718,0.967948717948718
patch_reassignment_patchnas_v1,tt100k_signs/densenet121,tt100k_signs,densenet121,202,global_effect_shuffle,312,82,20,200,1.0,312,0.9968910256410257,0.592948717948718,0.411875,0.004975124378109453,0.592948717948718,0.18107371794871796,0.01928410738790344,0.13782051282051283,0.21794871794871795,0.411875,0.004975124378109453,0.0,0.18107371794871796,0.01928410738790344,0.13782051282051283,0.21794871794871795,0.11132891109567938,0.02084771695388902,0.07350138428644526,0.1501407713221738,0.11625,0.0561109392186586,0.0,0.25,4.034237163638161,0.35635236820534905,3.3194399922055777,4.826391073941845,0.7940865384615384,0.019248115841002857,0.7595352564102564,0.8333333333333334
patch_reassignment_patchnas_v1,tt100k_signs/densenet121,tt100k_signs,densenet121,202,global_direction_shuffle,312,82,20,200,1.0,312,0.9966185897435897,0.592948717948718,0.4207371794871795,0.004975124378109453,0.592948717948718,0.17221153846153847,0.018552986427828537,0.13782051282051283,0.20512820512820512,0.4207371794871795,0.004975124378109453,0.0,0.17221153846153847,0.018552986427828537,0.13782051282051283,0.20512820512820512,0.10522460111027182,0.019256501031742257,0.06777012198506101,0.1421291809477785,0.08275,0.051864607392710496,0.0,0.2,4.0730609976679455,0.37535411630928117,3.3018323004938153,4.771936868379922,0.7798397435897436,0.018242192091983942,0.7467948717948718,0.8141826923076924
patch_reassignment_patchnas_v1,tt100k_signs/densenet121,tt100k_signs,densenet121,202,global_magnitude_shuffle,312,82,20,200,1.0,312,0.9969391025641027,0.592948717948718,0.010945512820512815,0.19900497512437812,0.592948717948718,0.5820032051282051,0.010534479233072306,0.5608974358974359,0.6026442307692308,0.010945512820512815,0.19900497512437812,0.0,0.5820032051282051,0.010534479233072306,0.5608974358974359,0.6026442307692308,0.3100299492174492,0.011619331508509197,0.28259388731187507,0.33024178396129616,0.765,0.04609772228646445,0.69875,0.85,15.912302346642132,0.13944878889076195,15.687953954303604,16.185436342884177,0.9617147435897435,0.0056267803450358676,0.9519230769230769,0.9743589743589743
patch_reassignment_patchnas_v1,tt100k_signs/densenet121,tt100k_signs,densenet121,202,within_true_class_shuffle,312,82,20,200,0.8717948717948718,272,0.7340544871794872,0.592948717948718,0.05730769230769228,0.004975124378109453,0.6617647058823529,0.5960294117647059,0.014002286021961931,0.5698529411764706,0.6215073529411765,0.065735294117647,0.004975124378109453,0.0,0.5356410256410257,0.012207121147351422,0.5128205128205128,0.5578525641025641,0.2881066990259063,0.005985469150047133,0.27723714378439984,0.29994169363833995,0.73575,0.06151778198212287,0.6,0.85,13.922903132930074,0.12122723377070613,13.708563949745626,14.155415300027324,0.9281089743589743,0.00940206754368365,0.9102564102564102,0.9455128205128205
patch_reassignment_patchnas_v1,tt100k_signs/densenet121,tt100k_signs,densenet121,202,within_failure_type_shuffle,312,82,20,200,0.7724358974358975,241,0.5902564102564102,0.592948717948718,0.019887820512820564,0.01990049751243781,0.6970954356846473,0.6713485477178425,0.010878157425882542,0.6473029045643154,0.6929460580912863,0.0257468879668048,0.01990049751243781,0.0,0.5730608974358974,0.008402679293710554,0.5544871794871795,0.5897435897435898,0.29692648340819067,0.004978265416386934,0.28732326531869207,0.30647825159258085,0.7855000000000001,0.04110656881813417,0.7,0.85,15.36420759077196,1.7763568394002505e-15,15.364207590771958,15.364207590771958,0.9665064102564103,0.003463170318104845,0.9615384615384616,0.9743589743589743
patch_reassignment_patchnas_v1,tt100k_signs/densenet121,tt100k_signs,densenet121,303,original,312,86,18,1,1.0,312,0.0,0.5865384615384616,0.0,nan,0.5865384615384616,0.5865384615384616,0.0,0.5865384615384616,0.5865384615384616,0.0,nan,0.0,0.5865384615384616,0.0,0.5865384615384616,0.5865384615384616,0.34224800285846796,0.0,0.34224800285846796,0.34224800285846796,0.7777777777777778,0.0,0.7777777777777778,0.7777777777777778,19.687845660269094,0.0,19.687845660269094,19.687845660269094,0.9711538461538461,0.0,0.9711538461538461,0.9711538461538461
patch_reassignment_patchnas_v1,tt100k_signs/densenet121,tt100k_signs,densenet121,303,global_effect_shuffle,312,86,18,200,1.0,312,0.9968429487179489,0.5865384615384616,0.4078044871794872,0.004975124378109453,0.5865384615384616,0.17873397435897437,0.019190603085751934,0.13782051282051283,0.21490384615384617,0.4078044871794872,0.004975124378109453,0.0,0.17873397435897437,0.019190603085751934,0.13782051282051283,0.21490384615384617,0.09628668919366595,0.018036654262134223,0.06620735275876034,0.13105075676793856,0.14666666666666667,0.04780361058733101,0.05555555555555555,0.2777777777777778,6.673927942043415,0.34001156760087364,6.092342607326393,7.36120388348563,0.9049358974358975,0.013835762957663167,0.8782051282051282,0.9326923076923077
patch_reassignment_patchnas_v1,tt100k_signs/densenet121,tt100k_signs,densenet121,303,global_direction_shuffle,312,86,18,200,1.0,312,0.996923076923077,0.5865384615384616,0.4078365384615385,0.004975124378109453,0.5865384615384616,0.17870192307692306,0.019065792078929625,0.14727564102564103,0.21802884615384618,0.4078365384615385,0.004975124378109453,0.0,0.17870192307692306,0.019065792078929625,0.14727564102564103,0.21802884615384618,0.09554760246525089,0.017224545280533396,0.0634929597989956,0.13380115566468073,0.14944444444444446,0.051035572198512964,0.05555555555555555,0.2777777777777778,6.6846173185578985,0.3475840490678632,5.974867968817124,7.314529905104409,0.9011378205128204,0.012446868921145222,0.875,0.9262820512820513
patch_reassignment_patchnas_v1,tt100k_signs/densenet121,tt100k_signs,densenet121,303,global_magnitude_shuffle,312,86,18,200,1.0,312,0.9969551282051284,0.5865384615384616,0.005464743589743581,0.23383084577114427,0.5865384615384616,0.581073717948718,0.006279086656563309,0.5673076923076923,0.592948717948718,0.005464743589743581,0.23383084577114427,0.0,0.581073717948718,0.006279086656563309,0.5673076923076923,0.592948717948718,0.3346519659720012,0.00854920424189984,0.31783772712876907,0.35049728805466257,0.7777777777777779,1.1102230246251565e-16,0.7777777777777778,0.7777777777777778,19.94908819752803,0.11623188561358289,19.73972969891204,20.149771219403632,0.9691826923076923,0.003973292609215722,0.9615384615384616,0.9744391025641026
patch_reassignment_patchnas_v1,tt100k_signs/densenet121,tt100k_signs,densenet121,303,within_true_class_shuffle,312,86,18,200,0.8846153846153846,276,0.7239102564102563,0.5865384615384616,0.01586538461538467,0.04975124378109453,0.6485507246376812,0.6306159420289855,0.01036732168682934,0.6123188405797102,0.6521739130434783,0.017934782608695632,0.04975124378109453,0.0,0.5706730769230769,0.00917109226142596,0.5544871794871795,0.5897435897435898,0.3336471995141288,0.006140272918377723,0.3211345964826687,0.3467664882490464,0.7661111111111112,0.0226282353937959,0.7222222222222222,0.7777777777777778,18.022591606058324,0.12498607524538348,17.778296311314886,18.27558588259555,0.9471474358974359,0.006497720608782456,0.9358974358974359,0.9584134615384616
