method,setting,seed,split,grouping,n_vec,n_groups,cos_within,cos_between,cos_gap,cos_gap_null_mean,cos_gap_null_sd,cos_z,cos_p_perm,l2_within,l2_between,l2_gap,l2_gap_null_mean,l2_gap_null_sd,l2_z,l2_p_perm,n_pairs_within,n_pairs_between,note
DynaPatch-NoGate,gtsrb/convnext_tiny,202,seen,true_class,174,27.0,0.061380704649823856,0.8910142884998942,0.8296335838500704,-0.000500654530031287,0.01248572467508185,66.48666856881282,0.0,0.19503644426605066,0.9889444621813379,0.7939080179152873,3.858153746142623e-05,0.009738650343995882,81.51739802279158,0.0,1281.0,13770.0,
DynaPatch-NoGate,gtsrb/convnext_tiny,202,held,failure_type,217,46.0,0.0245229690453939,0.8618309996611218,0.8373080306157279,-0.0006709415153565346,0.01361738646061186,61.53743043816755,0.0,0.11594710031265071,0.9683094327246671,0.8523623324120164,3.890683614808654e-05,0.009747272609387948,87.44224765679816,0.0,1302.0,22134.0,
DynaPatch-NoGate,gtsrb/convnext_tiny,202,held,true_class,217,23.0,0.10375467737505517,0.8897700258495356,0.7860153484744804,-0.000862101563883414,0.011809310929962834,66.6319529258265,0.0,0.25950816318023134,0.9901685513892693,0.7306603882090379,0.00021688477209893698,0.008366211182439997,87.30875750336929,0.0,2220.0,21216.0,
DynaPatch-NoGate,gtsrb/convnext_tiny,303,seen,failure_type,174,47.0,0.012319966169756861,0.8767930637450104,0.8644730975752536,0.00012185754610541388,0.01712964444441226,50.45938009884629,0.0,0.09552724464438067,0.9712026172472077,0.875675372602827,1.9337137065511544e-05,0.011224046472460815,78.01607357348747,0.0,782.0,14269.0,
DynaPatch-NoGate,gtsrb/convnext_tiny,303,seen,true_class,174,23.0,0.06664106242958327,0.9004628107459987,0.8338217483164154,0.00044597848206762934,0.012636844435648269,65.94809123529798,0.0,0.2010010151087899,0.9906575830093123,0.7896565679005224,0.00018104256402812379,0.00928443794450871,85.03212902816568,0.0,1238.0,13813.0,
DynaPatch-NoGate,gtsrb/convnext_tiny,303,held,failure_type,217,44.0,0.02601940693333994,0.8634205366222281,0.8374011296888881,9.080291353752545e-05,0.012155153802345752,68.88521036606527,0.0,0.1095954203522116,0.9690456833861365,0.8594502630339249,-6.786940083574499e-05,0.010386563315695848,82.75289007800404,0.0,1320.0,22116.0,
DynaPatch-NoGate,gtsrb/convnext_tiny,303,held,true_class,217,25.0,0.12405407807401318,0.8921612197097438,0.7681071416357307,0.0007320705280538692,0.010522378831042265,72.92790759166562,0.0,0.2766372203888753,0.9912589245365568,0.7146217041476816,-0.0004464327521545125,0.008203667662489717,87.1644447619733,0.0,2316.0,21120.0,
DynaPatch-NoGate,gtsrb/densenet121,101,seen,failure_type,66,30.0,0.026380574044956962,0.8482696571902685,0.8218890831453115,-0.001419602202642191,0.03298302117446885,24.961591024908603,0.0,0.14910725834740174,0.9816407624116161,0.8325335040642143,0.0021610980897632114,0.028600100917107428,29.033897759735595,0.0,111.0,2034.0,
DynaPatch-NoGate,gtsrb/densenet121,101,seen,true_class,66,24.0,0.02493499969669444,0.8590102746441978,0.8340752749475033,-0.0014853978847499754,0.028806780405402004,29.005694529006053,0.0,0.1493491462853034,0.9924040753887958,0.8430549291034924,0.0022534020368379466,0.02403739223577056,34.97889949062198,0.0,137.0,2008.0,
DynaPatch-NoGate,gtsrb/densenet121,101,held,failure_type,83,34.0,0.09540093633687907,0.778027582766877,0.6826266464299979,-0.0013321642211984869,0.027024353159167267,25.30897988926974,0.0,0.24971266969078645,0.996514465004926,0.7468017953141396,-0.0005327359961739003,0.02284632877463714,32.71136201573251,0.0,171.0,3232.0,
DynaPatch-NoGate,gtsrb/densenet121,101,held,true_class,83,22.0,0.1874286164189622,0.7832986592085199,0.5958700427895578,-0.0007504537781422577,0.0219528508512436,27.17735844803615,0.0,0.35170720675594247,1.0021875318496074,0.6504803250936649,-0.00010964499745018119,0.02004338659875399,32.45908404017415,0.0,226.0,3177.0,
DynaPatch-NoGate,gtsrb/densenet121,202,seen,failure_type,66,30.0,0.020892805625280397,0.804179714526424,0.7832869089011436,0.0030920811558408307,0.03470057581024932,22.483627706615096,0.0,0.14847773340216136,0.9887768480207423,0.840299114618581,-0.0013818201663941675,0.02861891632636039,29.40995127688701,0.0,124.0,2021.0,
DynaPatch-NoGate,gtsrb/densenet121,202,seen,true_class,66,22.0,0.0480633574260459,0.8138805393831375,0.7658171819570916,0.0023783680830365504,0.028398364719338327,26.883196317543447,0.0,0.18668245876550868,0.9984832496945756,0.8118007909290669,0.0007671777771068161,0.024476551562823304,33.13512571561263,0.0,154.0,1991.0,
DynaPatch-NoGate,gtsrb/densenet121,202,held,failure_type,83,36.0,0.05054320465686213,0.7438080514251683,0.6932648467683061,0.0015175813750546658,0.030782167472153274,22.47233779091613,0.0,0.22827704005872043,0.9783957153057723,0.7501186752470519,0.0009059809395673624,0.023291324815242587,32.1670278620222,0.0,176.0,3227.0,
DynaPatch-NoGate,gtsrb/densenet121,202,held,true_class,83,23.0,0.10411233797332432,0.7515193637595257,0.6474070257862014,0.00046356520509068243,0.024410610239123096,26.50255172718895,0.0,0.29551138240815233,0.9860704555042833,0.690559073096131,-0.0006844948698823833,0.019978199482099716,34.599893176097346,0.0,229.0,3174.0,
DynaPatch-NoGate,gtsrb/densenet121,303,seen,failure_type,66,34.0,0.039446865324906155,0.8528022764600374,0.8133554111351312,0.0019702252127140924,0.03735613830227039,21.720263998791957,0.0,0.1885209607371893,0.9964399109975477,0.8079189502603584,0.002500397082570519,0.029796600285731247,27.0305519900688,0.0,88.0,2057.0,
DynaPatch-NoGate,gtsrb/densenet121,303,seen,true_class,66,24.0,0.08510320279315983,0.8625658073516794,0.7774626045585196,0.0028308663334252844,0.02849403267307735,27.185753139457198,0.0,0.2587682785393357,1.004675871826578,0.7459075932872423,0.0019469098398907647,0.024034632017996285,30.953695603050896,0.0,119.0,2026.0,
DynaPatch-NoGate,gtsrb/densenet121,303,held,failure_type,83,33.0,0.08909626044917954,0.7800770584882573,0.6909807980390777,0.001945212960950309,0.02910538766585114,23.673815754149445,0.0,0.25788835990934106,0.9937287648654389,0.7358404049560978,-0.0033896560926556674,0.02663602471880573,27.75301753264573,0.0,219.0,3184.0,
DynaPatch-NoGate,gtsrb/densenet121,303,held,true_class,83,21.0,0.1611598698433324,0.7863118999642538,0.6251520301209214,0.0006281744764746006,0.023640850250625314,26.41714866416493,0.0,0.3365973887845809,1.0001947741756185,0.6635973853910376,-0.0022857736159112587,0.02117926625367106,31.440331832085512,0.0,276.0,3127.0,
DynaPatch-NoGate,gtsrb/vgg16,101,seen,failure_type,151,70.0,0.06318529542031406,0.392782710221513,0.329597414801199,-0.001852170702077367,0.025936186709115815,12.779426259065373,0.0,0.3461956786196318,1.0314569223489753,0.6852612437293435,-0.0009136604922754521,0.030956881365195962,22.165504855114463,0.0,195.0,11130.0,
DynaPatch-NoGate,gtsrb/vgg16,101,seen,true_class,151,29.0,0.1563061854704299,0.3982598230636709,0.241953637593241,-0.0013267796953524307,0.01717433927327624,14.165343621281512,0.0,0.48706443331699234,1.0453925825125847,0.5583281491955924,0.0007423670214108236,0.017812462552622924,31.30312726247796,0.0,522.0,10803.0,
DynaPatch-NoGate,gtsrb/vgg16,101,held,failure_type,190,80.0,0.08893728742046406,0.4724913990040676,0.38355411158360353,0.0027153316682398836,0.030382005011480435,12.53501142399658,0.0,0.39311325186353835,1.0745014022789006,0.6813881504153623,0.0008274844105482737,0.027794680904815728,24.485284371889094,0.0,335.0,17620.0,
DynaPatch-NoGate,gtsrb/vgg16,101,held,true_class,190,29.0,0.18588419025713346,0.47946220240801385,0.2935780121508804,-0.0005355706340216973,0.0183638685183736,16.01588371614711,0.0,0.5668674078529886,1.0868079227162561,0.5199405148632675,0.0006220883856059023,0.016294102085190082,31.87155841608512,0.0,864.0,17091.0,
DynaPatch-NoGate,gtsrb/vgg16,202,seen,failure_type,151,69.0,0.05422635834541139,0.3694842907352024,0.315257932389791,-9.676578128210628e-05,0.04367915588148656,7.21979836376638,0.0,0.3399898394577038,1.0696398469021977,0.7296500074444939,-0.004195767809003805,0.03871914165899168,18.95304864187569,0.0,227.0,11098.0,
DynaPatch-NoGate,gtsrb/vgg16,202,seen,true_class,151,27.0,0.18149281119341634,0.37316785825492604,0.1916750470615097,0.0027325333353698826,0.026247492054930047,7.198497796419083,0.0,0.5497714555508961,1.0828326610999541,0.533061205549058,-0.003932156714847494,0.02334041979777907,23.007013879501663,0.0,591.0,10734.0,
DynaPatch-NoGate,gtsrb/vgg16,202,held,failure_type,190,81.0,0.08194543649034906,0.34738667994656186,0.2654412434562128,0.000492754380065297,0.02318154023477942,11.429287544371803,0.0,0.4230846497489637,1.0668398393451124,0.6437551895961486,-0.0029265850550492046,0.029018398115263484,22.285233390907347,0.0,285.0,17670.0,
DynaPatch-NoGate,gtsrb/vgg16,202,held,true_class,190,29.0,0.17836204221254037,0.35098989287928495,0.17262785066674458,0.0011751998482033702,0.01447080886237114,11.848173273335556,0.0,0.6071897111287029,1.0779368715003474,0.47074716037164455,-0.0014871586021312265,0.020216737252179803,23.358582201462806,0.0,813.0,17142.0,
DynaPatch-NoGate,gtsrb/vgg16,303,seen,failure_type,151,71.0,0.07588128778925712,0.48051652151144075,0.40463523372218363,0.0012767306104894184,0.03941227025642323,10.234338201710731,0.0,0.38770439523260314,1.078051531124145,0.6903471358915418,0.000358998069314429,0.03893311671557929,17.722396664133566,0.0,185.0,11140.0,
DynaPatch-NoGate,gtsrb/vgg16,303,seen,true_class,151,29.0,0.25689902068739684,0.4853651988591635,0.22846617817176668,-0.0005044868158216412,0.02649138402280927,8.643212630257434,0.0,0.6497299625567269,1.0887954588741084,0.43906549631738157,0.0019412000816575903,0.02826006753044686,15.46791407165983,0.0,568.0,10757.0,
DynaPatch-NoGate,gtsrb/vgg16,303,held,failure_type,190,80.0,0.05707962173023646,0.40490111529606737,0.3478214935658309,-0.0028453789618037724,0.02606613962928961,13.452965322112739,0.0,0.36716077533573505,1.0503578278472576,0.6831970525115225,-0.003500067649279146,0.031113695234527217,22.07057422664138,0.0,344.0,17611.0,
DynaPatch-NoGate,gtsrb/vgg16,303,held,true_class,190,30.0,0.15065064935842362,0.4108447683004048,0.2601941189419812,-0.000654427461212114,0.01739072988420792,14.999286868635917,0.0,0.5378864436948583,1.0626979108527377,0.5248114671578794,-0.002865978809541419,0.018887804156795706,27.93746914988149,0.0,870.0,17085.0,
DynaPatch-NoGate,tt100k_signs/resnet50,101,seen,failure_type,206,113.0,0.08034216955525901,0.6625820526547196,0.5822398830994606,0.0005890069617746929,0.05356760754235899,10.858257495761462,0.0,0.3496676654424639,1.1272764441297813,0.7776087786873174,0.0017125684969380983,0.048395806059958524,16.03230265889308,0.0,267.0,20848.0,
DynaPatch-NoGate,tt100k_signs/resnet50,101,seen,true_class,206,83.0,0.26186617171016624,0.666428167684676,0.4045619959745098,0.0015090054673331666,0.05325850736744627,7.567861181666741,0.0,0.5412864089514533,1.1338610825452613,0.592574673593808,0.0035356458522424815,0.045353510285569075,12.987727389119044,0.0,585.0,20530.0,
DynaPatch-NoGate,tt100k_signs/resnet50,101,held,failure_type,258,148.0,0.13302733035375255,0.6055015734927566,0.472474243139004,0.0037154556641807346,0.044568118435931975,10.517805191577931,0.0,0.3814650715998287,1.075674263845815,0.6942091922459863,-0.0033889348089137777,0.03400910137089099,20.51210114100442,0.0,343.0,32810.0,
DynaPatch-NoGate,tt100k_signs/resnet50,101,held,true_class,258,91.0,0.4841987795548943,0.6035399317510992,0.11934115219620489,-0.00508993017524231,0.04489559185107963,2.7715656980627013,0.01,0.6506818504155113,1.0789953856509624,0.4283135352354511,0.0003044165485540423,0.030707564266432664,13.938230820242168,0.0,813.0,32340.0,
DynaPatch-NoGate,tt100k_signs/resnet50,202,seen,failure_type,206,118.0,0.09910239788235824,0.6612880362430206,0.5621856383606624,-0.0014618382365852477,0.04953852978103634,11.377961337916766,0.0,0.3554442720235336,1.0946008807524599,0.7391566087289263,-0.00023638207125823986,0.03786268816522877,19.528275106987213,0.0,228.0,20887.0,
DynaPatch-NoGate,tt100k_signs/resnet50,202,seen,true_class,206,76.0,0.32448026408971525,0.6651562865040188,0.34067602241430356,-0.0033310188253217517,0.05135426140641796,6.698704874955803,0.0,0.579900229285461,1.1018464973441706,0.5219462680587096,0.006889771225359562,0.0372429029838407,13.829654928967216,0.0,616.0,20499.0,
DynaPatch-NoGate,tt100k_signs/resnet50,202,held,failure_type,258,143.0,0.14050404606149006,0.5260054960831276,0.3855014500216376,0.0011409819805963633,0.04509706818166505,8.522959108654126,0.0,0.45047391707841056,1.0545000923341787,0.6040261752557682,0.004282446272308888,0.0343617847155784,17.453800317132632,0.0,450.0,32703.0,
DynaPatch-NoGate,tt100k_signs/resnet50,202,held,true_class,258,92.0,0.44655420319374817,0.5230288903934952,0.07647468719974704,0.0021262060854448646,0.041318663771331456,1.7993921953518917,0.05,0.7258262776945316,1.0560426319410934,0.3302163542465618,0.002996231931136487,0.02882967028619519,11.350116704621538,0.0,978.0,32175.0,
DynaPatch-NoGate,tt100k_signs/resnet50,303,seen,failure_type,206,112.0,0.12126346476644739,0.7106825383312222,0.5894190735647749,-0.005909883513935074,0.05815610962300591,10.236739715356883,0.0,0.3306068122044447,1.1069882832722524,0.7763814710678076,-0.001063392059326505,0.04984826248010057,15.596227921121503,0.0,301.0,20814.0,
DynaPatch-NoGate,tt100k_signs/resnet50,303,seen,true_class,206,79.0,0.27415392754916174,0.7140510796426026,0.4398971520934409,-0.007831521919250971,0.045446836579364304,9.851701629902594,0.0,0.5281532106583116,1.1115309106803044,0.5833777000219929,-0.0008185791779607759,0.03983323875921143,14.666050197843687,0.0,565.0,20550.0,
DynaPatch-NoGate,tt100k_signs/resnet50,303,held,failure_type,258,141.0,0.1634963862211739,0.6097579104767683,0.4462615242555944,0.006064849470976133,0.041968426729113266,10.488758075574168,0.0,0.43540485640027077,1.072609742253074,0.6372048858528032,0.00030689302415032207,0.031171839135004556,20.43183881611315,0.0,360.0,32793.0,
DynaPatch-NoGate,tt100k_signs/resnet50,303,held,true_class,258,89.0,0.5321991048924095,0.6071315885828833,0.07493248369047378,0.009337244128602411,0.04751497584705206,1.3805171609817946,0.095,0.6989099632419349,1.076886246685076,0.37797628344314105,-0.0005354673823244343,0.032282851625662995,11.72485489208908,0.0,982.0,32171.0,
DynaPatch-NoGate,tt100k_signs/convnext_tiny,101,seen,failure_type,173,92.0,0.017238775921871997,0.7213504622770613,0.7041116863551894,-0.003402464526085731,0.07036573355068923,10.054810987816245,0.0,0.07594971145194623,1.14313198943715,1.0671822779852038,-0.004219516629847424,0.05553152896061985,19.293576363718376,0.0,283.0,14595.0,
DynaPatch-NoGate,tt100k_signs/convnext_tiny,101,seen,true_class,173,69.0,0.060086112759568405,0.7275163429827192,0.6674302302231507,-0.006586001215528878,0.056444119320438656,11.941301229279242,0.0,0.20137119321678773,1.1506513858145397,0.949280192597752,-0.002678799916484341,0.04952902436468989,19.22022500353721,0.0,436.0,14442.0,
DynaPatch-NoGate,tt100k_signs/convnext_tiny,101,held,failure_type,218,117.0,0.1274524263110782,0.64234899022293,0.5148965639118518,0.0003088302133091214,0.06286607556038808,8.185459790567856,0.0,0.28261749585753604,1.1702908727388825,0.8876733768813465,0.00025874702958563476,0.053587204538910284,16.560196365362533,0.0,266.0,23387.0,
DynaPatch-NoGate,tt100k_signs/convnext_tiny,101,held,true_class,218,87.0,0.5357407322906134,0.6389809539060144,0.10324022161540103,-0.0039259108320127325,0.06904896100952253,1.552031064320902,0.135,0.8106630030803356,1.1687094522440369,0.3580464491637013,0.0007168141309904341,0.055812900822644194,6.402276709497497,0.0,555.0,23098.0,
DynaPatch-NoGate,tt100k_signs/convnext_tiny,202,seen,failure_type,174,99.0,0.020571921232662202,0.7351502738689653,0.7145783526363031,0.0031115357851313036,0.0749156783219923,9.496901486812222,0.0,0.08169283748120948,1.1697532494072007,1.0880604119259911,-0.0028102680661601554,0.061880116931977217,17.62877534917526,0.0,197.0,14854.0,
DynaPatch-NoGate,tt100k_signs/convnext_tiny,202,seen,true_class,174,77.0,0.07881385355429738,0.740120986096689,0.6613071325423916,0.004143947321768962,0.06192410655331785,10.612396718944666,0.0,0.2474046648728655,1.1756165932040614,0.9282119283311959,0.0006218453387364587,0.05233324537844093,17.724681056314967,0.0,326.0,14725.0,
DynaPatch-NoGate,tt100k_signs/convnext_tiny,202,held,failure_type,217,118.0,0.0827222271231169,0.6104063156446763,0.5276840885215593,0.006551979881391209,0.07276999484001738,7.161359702975104,0.0,0.24223643034388792,1.1767359418775127,0.9344995115336248,-0.0011486453790215323,0.06416990923493318,14.580792898935751,0.0,343.0,23093.0,
DynaPatch-NoGate,tt100k_signs/convnext_tiny,202,held,true_class,217,85.0,0.45777838973541346,0.6072630463621671,0.14948465662675364,0.0007635384398326694,0.06381340070283048,2.330562492307259,0.015,0.7132083293135523,1.1772764601170098,0.46406813080345755,0.0032685158808043956,0.05142668085838219,8.960321903383848,0.0,718.0,22718.0,
DynaPatch-NoGate,tt100k_signs/convnext_tiny,303,seen,failure_type,174,103.0,0.01994647083438701,0.7369624606364436,0.7170159898020565,-0.0039185141736180875,0.07359792466938718,9.79558197061159,0.0,0.1009566893283846,1.1719007682971814,1.0709440789687967,0.003287114358426797,0.06280106820596382,17.00061790496711,0.0,173.0,14878.0,
DynaPatch-NoGate,tt100k_signs/convnext_tiny,303,seen,true_class,174,79.0,0.09764773622539495,0.7446256090457026,0.6469778728203077,-0.004271039986666846,0.06633175540460648,9.818056356638042,0.0,0.30896059830330347,1.1810292021392992,0.8720686038359957,-0.0009855882384522275,0.060476436212970365,14.43627050022448,0.0,370.0,14681.0,
DynaPatch-NoGate,tt100k_signs/convnext_tiny,303,held,failure_type,218,113.0,0.05624319360788278,0.5591335731858438,0.502890379577961,0.0014522853846473196,0.07090127478821705,7.072342432262929,0.0,0.1844201208001678,1.175611618970221,0.9911914981700533,0.004197607497287949,0.0542411518577314,18.19640359488209,0.0,393.0,23260.0,
DynaPatch-NoGate,tt100k_signs/convnext_tiny,303,held,true_class,218,84.0,0.31289984463690607,0.5573296835610072,0.24442983892410114,0.005412290944511573,0.054868625582231885,4.356178880716023,0.0,0.497077386035207,1.1773776576730304,0.6803002716378234,0.0006740628620666266,0.045018810353950695,15.096494185813567,0.0,634.0,23019.0,
DynaPatch-NoGate,tt100k_signs/densenet121,101,seen,failure_type,250,131.0,0.029093224627863085,0.4983543692118607,0.46926114458399765,0.00042603726149361115,0.05370143385970699,8.730402032440848,0.0,0.22707632065262698,1.107517640730308,0.8804413200776811,-0.00017219949942276657,0.04112825551328904,21.411399743690943,0.0,372.0,30753.0,
DynaPatch-NoGate,tt100k_signs/densenet121,101,seen,true_class,250,85.0,0.15780842904998083,0.5008690859459024,0.3430606568959216,0.0024319880091148967,0.039513935122984935,8.620469407007892,0.0,0.3813501513551138,1.1143513010107025,0.7330011496555886,-0.0015030422494129547,0.02941093779267372,24.97384466478975,0.0,737.0,30388.0,
DynaPatch-NoGate,tt100k_signs/densenet121,101,held,failure_type,312,141.0,0.08785125916449843,0.48127450422699347,0.39342324506249504,0.004057074570849554,0.046926049562353155,8.297441913706724,0.0,0.29714410668454044,1.0940094116616759,0.7968653049771355,-0.00014342312609343376,0.030921851250304982,25.774935712155756,0.0,716.0,47800.0,
DynaPatch-NoGate,tt100k_signs/densenet121,101,held,true_class,312,92.0,0.28410742386499527,0.4813511942314351,0.1972437703664398,-0.0020870434380173036,0.03178876153908038,6.270480639930997,0.0,0.4659192631282322,1.1011965387849258,0.6352772756566937,0.000484796945858188,0.024377312227976386,26.040298157082375,0.0,1447.0,47069.0,
DynaPatch-NoGate,tt100k_signs/densenet121,202,seen,failure_type,250,134.0,0.05938544727744079,0.5796117085119076,0.5202262612344668,-0.001842189803434238,0.05521470133336065,9.455243593122773,0.0,0.2578953600526123,1.115683909570532,0.8577885495179196,-0.0015636004053283647,0.0424316308126884,20.252630724860612,0.0,357.0,30768.0,
DynaPatch-NoGate,tt100k_signs/densenet121,202,seen,true_class,250,83.0,0.22855521151772676,0.581654021264371,0.3530988097466443,0.0029181202769298976,0.04013001988737002,8.726152901090373,0.0,0.4314831047174819,1.1214965679764082,0.6900134632589263,-0.0005306252715650428,0.028953121390271064,23.850419414145797,0.0,706.0,30419.0,
DynaPatch-NoGate,tt100k_signs/densenet121,202,held,failure_type,312,127.0,0.10072882071941944,0.5860729338986627,0.4853441131792432,0.006442957637481254,0.04668411588182398,10.258331907661965,0.0,0.3481081765480545,1.1324799235948364,0.7843717470467819,-0.0025565131507334347,0.03582116747647666,21.96824714583392,0.0,790.0,47726.0,
DynaPatch-NoGate,tt100k_signs/densenet121,202,held,true_class,312,82.0,0.36649205593550294,0.5858096151088054,0.21931755917330242,0.005001535934700685,0.03972700061938324,5.39471945759328,0.0,0.6367963030559989,1.137136559620627,0.5003402565646282,-0.0021621470670222633,0.029592815391556886,16.980554129974355,0.0,1690.0,46826.0,
DynaPatch-NoGate,tt100k_signs/densenet121,303,seen,failure_type,250,121.0,0.06283347861998753,0.5762623533658183,0.5134288747458308,0.0007689006961504616,0.04656492766993858,11.009573077671376,0.0,0.2467323282428093,1.1246865362011351,0.8779542079583258,-0.0011570109863621003,0.039791788572526056,22.09277970303579,0.0,424.0,30701.0,
DynaPatch-NoGate,tt100k_signs/densenet121,303,seen,true_class,250,82.0,0.26891746914985143,0.5778845074659348,0.30896703831608335,-0.0021371532933358796,0.04351093465758422,7.150023184989014,0.0,0.4405333565746514,1.1320102092599793,0.6914768526853279,0.0006893424225838574,0.031565038711417,21.88457668486886,0.0,868.0,30257.0,
DynaPatch-NoGate,tt100k_signs/densenet121,303,held,failure_type,312,139.0,0.09153464558840399,0.5071194635060433,0.41558481791763935,0.0014228879420334515,0.04262948438949588,9.715386800876768,0.0,0.3591462745393541,1.107732913980091,0.748586639440737,0.0008905286081563036,0.033136103196719224,22.564394683682814,0.0,639.0,47877.0,
DynaPatch-NoGate,tt100k_signs/densenet121,303,held,true_class,312,86.0,0.32461119831280905,0.5066550781683775,0.18204387985556847,-5.589064044806996e-05,0.03270246636493748,5.568380331267295,0.0,0.6183885158439514,1.111440506208088,0.4930519903641367,0.0019393556865969896,0.026189662024970257,18.75215625885288,0.0,1335.0,47181.0,
DynaPatch-NoGate,tt100k_signs/vgg16,101,seen,failure_type,262,155.0,0.03649998599512206,0.24467122408265554,0.2081712380875335,0.0018703217351330717,0.0408983940712482,5.044230245030254,0.0,0.4440039230479702,1.1255222654729378,0.6815183424249676,-0.008061406770820973,0.05424002901532335,12.713484150022522,0.0,256.0,33935.0,
DynaPatch-NoGate,tt100k_signs/vgg16,101,seen,true_class,262,96.0,0.15479605388168993,0.2445271280345131,0.08973107415282316,0.0019119823779254934,0.02803580417910972,3.132390681955248,0.0,0.5712375439487701,1.1292156795119472,0.5579781355631771,-0.004833274781266297,0.03660733946483395,15.374277905929812,0.0,539.0,33652.0,
DynaPatch-NoGate,tt100k_signs/vgg16,101,held,failure_type,328,178.0,0.02608507561507275,0.15145577349684422,0.12537069788177146,0.0015228772925954437,0.021854632622119043,5.6668909848506415,0.0,0.5715737458405036,1.1250300022039257,0.5534562563634221,-0.0023651329410239535,0.04337508204403954,12.81430173958624,0.0,415.0,53213.0,
DynaPatch-NoGate,tt100k_signs/vgg16,101,held,true_class,328,100.0,0.1556605516029859,0.1503747073674736,-0.005285844235512288,0.0006779893707543295,0.023028646973923154,-0.25897455515996587,0.835,0.9208032238938585,1.1250313503022822,0.2042281264084237,0.002339450484122957,0.043943419218730906,4.594286915062161,0.0,1125.0,52503.0,
DynaPatch-NoGate,tt100k_signs/vgg16,202,seen,failure_type,262,157.0,0.03739380929360508,0.19857733016286497,0.16118352086925988,-0.0059314213248946816,0.04599354222356282,3.633443612110114,0.0,0.4246648706216013,1.139584595775274,0.7149197251536726,-0.0027740476994989583,0.06261859765387968,11.461351734651052,0.0,243.0,33948.0,
DynaPatch-NoGate,tt100k_signs/vgg16,202,seen,true_class,262,92.0,0.23432152018135652,0.19673145054752822,-0.0375900696338283,-0.0017995906660955713,0.03132235278503742,-1.142649762366736,0.275,0.732549816629112,1.142134385997118,0.409584569368006,-0.0008264637910120942,0.044334697059715676,9.25710696967133,0.0,637.0,33554.0,
DynaPatch-NoGate,tt100k_signs/vgg16,202,held,failure_type,328,181.0,0.05514347102241175,0.19799032779361186,0.14284685677120013,0.0024249029332943446,0.0379306569517918,3.7020701753906837,0.0,0.6010688752537626,1.1347242671110702,0.5336553918573076,-0.0008119451301647102,0.05288146659807919,10.106893234250405,0.0,436.0,53192.0,
DynaPatch-NoGate,tt100k_signs/vgg16,202,held,true_class,328,103.0,0.1760307443641113,0.19722980375144192,0.021199059387330604,0.0018733724194334486,0.03189890205872456,0.6058417600616324,0.53,0.8332453448183866,1.1361122223388613,0.3028668775204747,0.001816066828711549,0.0391093992736869,7.697658779602241,0.0,1014.0,52614.0,
DynaPatch-NoGate,tt100k_signs/vgg16,303,seen,failure_type,262,150.0,0.03296613058129765,0.09227273489557829,0.059306604314280635,0.0006432129196316114,0.018314889823230308,3.2030436414112793,0.0,0.5591580185154851,1.1365057471224684,0.5773477286069834,0.008890155465334108,0.05821665421301783,9.764518088790679,0.0,347.0,33844.0,
DynaPatch-NoGate,tt100k_signs/vgg16,303,seen,true_class,262,92.0,0.08090525355502813,0.09188798256644676,0.010982729011418627,0.002240708380748332,0.012764015973904117,0.6848957763652411,0.435,0.6783662168609333,1.1397688430684678,0.46140262620753447,0.0049528647950627,0.039934775589777,11.429881717374409,0.0,676.0,33515.0,
DynaPatch-NoGate,tt100k_signs/vgg16,303,held,failure_type,328,180.0,0.04258237270939387,0.09563021088350056,0.05304783817410669,-0.0003524064987048627,0.019361389282273822,2.7580791797282687,0.015,0.6054609021013309,1.130783562753986,0.5253226606526551,0.0021047699724590706,0.0400249651085752,13.072288489141648,0.0,345.0,53283.0,
DynaPatch-NoGate,tt100k_signs/vgg16,303,held,true_class,328,102.0,0.1098503716329332,0.09502042908321254,-0.014829942549720657,-0.00033642442459969226,0.019721014618024835,-0.7349276092082548,0.465,0.8894876503405169,1.1317912542865136,0.2423036039459967,0.001556756402182422,0.04186258317600561,5.7508837074357215,0.0,971.0,52657.0,
DynaPatch-NoGate,lisa_signs/resnet50,101,seen,failure_type,27,17.0,0.12251391163980786,0.8199750738731642,0.6974611622333563,0.0020733514604776267,0.09934454647128528,6.9997582702425944,0.0,0.36704499696637505,0.9817364525102964,0.6146914555439214,0.0018384298401861988,0.07348981979706383,8.339291447274462,0.0,18.0,333.0,
DynaPatch-NoGate,lisa_signs/resnet50,101,seen,true_class,27,12.0,0.2223234108395513,0.8367203977697621,0.6143969869302108,0.00021436958881697777,0.0756731590221772,8.11625449855056,0.0,0.45482479051719676,0.9965118533202727,0.5416870628030759,0.0025744017095555376,0.055967596441712744,9.632585555917963,0.0,30.0,321.0,
DynaPatch-NoGate,lisa_signs/resnet50,101,held,failure_type,34,20.0,0.09357963520540429,0.6609439666585063,0.567364331453102,-0.006988357623566754,0.08261927058138167,6.9518005306518385,0.0,0.36870234522698836,1.0550241863443388,0.6863218411173504,-0.0026586968542755994,0.06869573957046933,10.029450767537451,0.0,43.0,518.0,
DynaPatch-NoGate,lisa_signs/resnet50,101,held,true_class,34,13.0,0.2785461635030277,0.6618697548694393,0.38332359136641164,-0.003679081470318152,0.05739232571671006,6.743108385958107,0.0,0.515142747274675,1.0662751024158754,0.5511323551412004,0.002291376658682459,0.05148553930418147,10.660099629708704,0.0,65.0,496.0,
