experiment_id,setting,dataset,backbone,seed,condition,n,n_classes,n_estimable_classes,n_permutations,eligible_fraction,n_eligible,moved_fraction,original_RR_held,original_minus_mean_RR,p_null_ge_original,original_RR_held_eligible,RR_held_mean_eligible,RR_held_std_eligible,RR_held_p025_eligible,RR_held_p975_eligible,original_minus_mean_RR_eligible,p_null_ge_original_eligible,max_reconstruction_error,RR_held_mean,RR_held_std,RR_held_p025,RR_held_p975,macro_RR_mean,macro_RR_std,macro_RR_p025,macro_RR_p975,coverage_at_0.5_mean,coverage_at_0.5_std,coverage_at_0.5_p025,coverage_at_0.5_p975,target_margin_gain_mean,target_margin_gain_std,target_margin_gain_p025,target_margin_gain_p975,flip_rate_mean,flip_rate_std,flip_rate_p025,flip_rate_p975
patch_reassignment_v1,gtsrb/densenet121,gtsrb,densenet121,202,within_failure_type_shuffle,83,23,6,200,0.7349397590361446,61,0.566566265060241,0.7710843373493976,-0.003855421686746907,1.0,0.8360655737704918,0.8413114754098362,0.007647150026026581,0.8360655737704918,0.8524590163934426,-0.0052459016393443525,1.0,0.0,0.7749397590361445,0.005620194597441219,0.7710843373493976,0.7831325301204819,0.6882608695652174,0.005070392952039363,0.6847826086956522,0.6956521739130435,0.8333333333333335,1.1102230246251565e-16,0.8333333333333334,0.8333333333333334,6.392179352343532,8.881784197001252e-16,6.392179352343531,6.392179352343531,0.8621686746987953,0.00804977980168196,0.8554216867469879,0.8795180722891566
patch_reassignment_v1,gtsrb/densenet121,gtsrb,densenet121,303,original,83,21,7,1,1.0,83,0.0,0.8554216867469879,0.0,nan,0.8554216867469879,0.8554216867469879,0.0,0.8554216867469879,0.8554216867469879,0.0,nan,0.0,0.8554216867469879,0.0,0.8554216867469879,0.8554216867469879,0.746031746031746,0.0,0.746031746031746,0.746031746031746,1.0,0.0,1.0,1.0,6.629407510206283,0.0,6.629407510206283,6.629407510206283,0.9156626506024096,0.0,0.9156626506024096,0.9156626506024096
patch_reassignment_v1,gtsrb/densenet121,gtsrb,densenet121,303,global_effect_shuffle,83,21,7,200,1.0,83,0.9893373493975903,0.8554216867469879,0.5168072289156627,0.004975124378109453,0.8554216867469879,0.33861445783132527,0.04104169606379948,0.25301204819277107,0.42168674698795183,0.5168072289156627,0.004975124378109453,0.0,0.33861445783132527,0.04104169606379948,0.25301204819277107,0.42168674698795183,0.2485107709750567,0.04571122651476956,0.17024376417233564,0.3446891534391535,0.34357142857142847,0.1565557213184846,0.0,0.5714285714285714,1.4779557045025988,0.26815954297494027,0.9230156865965362,1.980927593401684,0.583855421686747,0.043437703476602404,0.505722891566265,0.6746987951807228
patch_reassignment_v1,gtsrb/densenet121,gtsrb,densenet121,303,global_direction_shuffle,83,21,7,200,1.0,83,0.9884939759036143,0.8554216867469879,0.510722891566265,0.004975124378109453,0.8554216867469879,0.3446987951807229,0.04200985582747668,0.26506024096385544,0.43373493975903615,0.510722891566265,0.004975124378109453,0.0,0.3446987951807229,0.04200985582747668,0.26506024096385544,0.43373493975903615,0.25883881330309905,0.04917950543655419,0.17328703703703704,0.3684495464852608,0.3621428571428571,0.15706329154522516,0.13928571428571435,0.7142857142857143,1.549454420647239,0.2961915170363129,0.9453082263427995,2.095895624033512,0.5696987951807229,0.04406044852042003,0.4939759036144578,0.6509036144578314
patch_reassignment_v1,gtsrb/densenet121,gtsrb,densenet121,303,global_magnitude_shuffle,83,21,7,200,1.0,83,0.9881927710843372,0.8554216867469879,0.005481927710843326,0.5472636815920398,0.8554216867469879,0.8499397590361446,0.005999649188950729,0.8433734939759037,0.8554216867469879,0.005481927710843326,0.5472636815920398,0.0,0.8499397590361446,0.005999649188950729,0.8433734939759037,0.8554216867469879,0.7388095238095238,0.007904299725125638,0.7301587301587301,0.746031746031746,1.0,0.0,1.0,1.0,6.329358605691973,0.052350444476281385,6.2333500286243,6.422938094627967,0.9156626506024098,2.220446049250313e-16,0.9156626506024096,0.9156626506024096
patch_reassignment_v1,gtsrb/densenet121,gtsrb,densenet121,303,within_true_class_shuffle,83,21,7,200,0.9156626506024096,76,0.7498192771084337,0.8554216867469879,0.0021686746987952255,0.8208955223880597,0.881578947368421,0.8792105263157896,0.005055098082183801,0.868421052631579,0.881578947368421,0.002368421052631464,0.8208955223880597,0.0,0.8532530120481927,0.004628764508987573,0.8433734939759037,0.8554216867469879,0.7443174603174603,0.0036589281356759003,0.7365079365079366,0.746031746031746,1.0,0.0,1.0,1.0,6.525840869402311,0.05110335845120932,6.433441709998591,6.623842989262866,0.9173493975903614,0.013034340565107008,0.891566265060241,0.9397590361445783
patch_reassignment_v1,gtsrb/densenet121,gtsrb,densenet121,303,within_failure_type_shuffle,83,21,7,200,0.7710843373493976,64,0.6016867469879518,0.8554216867469879,1.1102230246251565e-16,1.0,0.890625,0.890625,0.0,0.890625,0.890625,0.0,1.0,0.0,0.8554216867469878,1.1102230246251565e-16,0.8554216867469879,0.8554216867469879,0.746031746031746,0.0,0.746031746031746,0.746031746031746,1.0,0.0,1.0,1.0,6.629407510206282,8.881784197001252e-16,6.629407510206283,6.629407510206283,0.9096385542168676,0.0060240963855421326,0.9036144578313253,0.9156626506024096
patch_reassignment_v1,gtsrb/vgg16,gtsrb,vgg16,101,original,190,29,17,1,1.0,190,0.0,0.6105263157894737,0.0,nan,0.6105263157894737,0.6105263157894737,0.0,0.6105263157894737,0.6105263157894737,0.0,nan,0.0,0.6105263157894737,0.0,0.6105263157894737,0.6105263157894737,0.4834750548906629,0.0,0.4834750548906629,0.4834750548906629,0.7058823529411765,0.0,0.7058823529411765,0.7058823529411765,5.075613063397376,0.0,5.075613063397376,5.075613063397376,0.6736842105263158,0.0,0.6736842105263158,0.6736842105263158
patch_reassignment_v1,gtsrb/vgg16,gtsrb,vgg16,101,global_effect_shuffle,190,29,17,200,1.0,190,0.9949736842105265,0.6105263157894737,0.43542105263157893,0.004975124378109453,0.6105263157894737,0.17510526315789474,0.021532105771321308,0.1368421052631579,0.21592105263157899,0.43542105263157893,0.004975124378109453,0.0,0.17510526315789474,0.021532105771321308,0.1368421052631579,0.21592105263157899,0.14061585087628645,0.023822413018399023,0.09702921398021216,0.19014259409676834,0.054117647058823534,0.047190990870897835,0.0,0.17647058823529413,1.4615348924813105,0.12787226449136904,1.2229367642653617,1.6983711639517234,0.47521052631578947,0.02433372544239408,0.43157894736842106,0.5263157894736842
patch_reassignment_v1,gtsrb/vgg16,gtsrb,vgg16,101,global_direction_shuffle,190,29,17,200,1.0,190,0.995184210526316,0.6105263157894737,0.43218421052631584,0.004975124378109453,0.6105263157894737,0.17834210526315789,0.02111948267539843,0.1368421052631579,0.21592105263157899,0.43218421052631584,0.004975124378109453,0.0,0.17834210526315789,0.02111948267539843,0.1368421052631579,0.21592105263157899,0.1446080975890413,0.024690909430706325,0.10192425919513036,0.19506414587630558,0.07911764705882354,0.055368379418638994,0.0,0.17647058823529413,1.6185613987127387,0.14788457730010057,1.3555883824274828,1.9119210633703476,0.49026315789473685,0.021253971439217152,0.4525,0.5368421052631579
