experiment_id,setting,dataset,backbone,seed,condition,n,n_classes,n_estimable_classes,n_permutations,eligible_fraction,n_eligible,moved_fraction,original_RR_held,original_minus_mean_RR,p_null_ge_original,original_RR_held_eligible,RR_held_mean_eligible,RR_held_std_eligible,RR_held_p025_eligible,RR_held_p975_eligible,original_minus_mean_RR_eligible,p_null_ge_original_eligible,max_reconstruction_error,RR_held_mean,RR_held_std,RR_held_p025,RR_held_p975,macro_RR_mean,macro_RR_std,macro_RR_p025,macro_RR_p975,coverage_at_0.5_mean,coverage_at_0.5_std,coverage_at_0.5_p025,coverage_at_0.5_p975,target_margin_gain_mean,target_margin_gain_std,target_margin_gain_p025,target_margin_gain_p975,flip_rate_mean,flip_rate_std,flip_rate_p025,flip_rate_p975
patch_reassignment_nnpatching_v1,tt100k_signs/convnext_tiny,tt100k_signs,convnext_tiny,202,within_true_class_shuffle,217,85,9,200,0.7880184331797235,171,0.6079493087557605,0.6682027649769585,0.04820276497695841,0.004975124378109453,0.783625730994152,0.7224561403508772,0.012567522222843073,0.7016081871345029,0.7485380116959064,0.06116959064327476,0.004975124378109453,0.0,0.6200000000000001,0.009903439170996148,0.6035714285714286,0.6405529953917051,0.425618720821662,0.006218833436134924,0.4144592401062989,0.4385678373913668,0.973888888888889,0.04711098008367526,0.8888888888888888,1.0,9.869906533867601,0.12611963786244565,9.643940188421134,10.118693363214714,0.8703686635944701,0.012748496240134301,0.8433179723502304,0.8940092165898618
patch_reassignment_nnpatching_v1,tt100k_signs/convnext_tiny,tt100k_signs,convnext_tiny,202,within_failure_type_shuffle,217,85,9,200,0.6221198156682027,135,0.4548617511520737,0.6682027649769585,0.006935483870967762,0.21393034825870647,0.837037037037037,0.825888888888889,0.008606549966854409,0.8074074074074075,0.837037037037037,0.011148148148148018,0.21393034825870647,0.0,0.6612672811059908,0.005354305278918627,0.6497695852534562,0.6682027649769585,0.43958707893413773,0.0023086501181690693,0.43596656611362483,0.44270487682252385,1.0,0.0,1.0,1.0,11.080965797846044,1.7763568394002505e-15,11.080965797846046,11.080965797846046,0.9285944700460831,0.003599119644316523,0.9216589861751152,0.9354838709677419
patch_reassignment_nnpatching_v1,tt100k_signs/convnext_tiny,tt100k_signs,convnext_tiny,303,original,218,84,9,1,1.0,218,0.0,0.6467889908256881,0.0,nan,0.6467889908256881,0.6467889908256881,0.0,0.6467889908256881,0.6467889908256881,0.0,nan,0.0,0.6467889908256881,0.0,0.6467889908256881,0.6467889908256881,0.42193362193362194,0.0,0.42193362193362194,0.42193362193362194,1.0,0.0,1.0,1.0,11.632409906091699,0.0,11.632409906091699,11.632409906091699,0.9311926605504587,0.0,0.9311926605504587,0.9311926605504587
patch_reassignment_nnpatching_v1,tt100k_signs/convnext_tiny,tt100k_signs,convnext_tiny,303,global_effect_shuffle,218,84,9,200,1.0,218,0.995045871559633,0.6467889908256881,0.5444724770642202,0.004975124378109453,0.6467889908256881,0.1023165137614679,0.019779088321262468,0.06422018348623854,0.14220183486238533,0.5444724770642202,0.004975124378109453,0.0,0.1023165137614679,0.019779088321262468,0.06422018348623854,0.14220183486238533,0.09042534840890103,0.022133616168949807,0.046519067555251765,0.14033087769929878,0.026111111111111106,0.04711098008367523,0.0,0.1111111111111111,1.5076323326709178,0.2751946255266537,1.001797545110164,2.0247294019281314,0.4999082568807339,0.02544925024472597,0.44954128440366975,0.54598623853211
patch_reassignment_nnpatching_v1,tt100k_signs/convnext_tiny,tt100k_signs,convnext_tiny,303,global_direction_shuffle,218,84,9,200,1.0,218,0.9955275229357798,0.6467889908256881,0.5469266055045872,0.004975124378109453,0.6467889908256881,0.09986238532110091,0.0182030347895398,0.06869266055045872,0.13761467889908258,0.5469266055045872,0.004975124378109453,0.0,0.09986238532110091,0.0182030347895398,0.06869266055045872,0.13761467889908258,0.09279498778511935,0.022356818621734366,0.05231713279410648,0.13478127136021872,0.01833333333333333,0.04271279335338984,0.0,0.1111111111111111,1.6653896165366877,0.2681215696516676,1.1692092730493797,2.2093873062449068,0.4961926605504587,0.025540656627843352,0.44036697247706424,0.5412844036697247
patch_reassignment_nnpatching_v1,tt100k_signs/convnext_tiny,tt100k_signs,convnext_tiny,303,global_magnitude_shuffle,218,84,9,200,1.0,218,0.9952522935779817,0.6467889908256881,0.019954128440367036,0.009950248756218905,0.6467889908256881,0.626834862385321,0.008442735008855942,0.6100917431192661,0.6422018348623854,0.019954128440367036,0.009950248756218905,0.0,0.626834862385321,0.008442735008855942,0.6100917431192661,0.6422018348623854,0.4055388708513709,0.013687753134236941,0.3780753968253968,0.43108134920634916,0.9988888888888888,0.011055415967851336,1.0,1.0,11.624771305844988,0.09708107677260991,11.44329305458737,11.818467948155696,0.8948394495412845,0.009891013495458534,0.8715596330275229,0.9128440366972477
patch_reassignment_nnpatching_v1,tt100k_signs/convnext_tiny,tt100k_signs,convnext_tiny,303,within_true_class_shuffle,218,84,9,200,0.7889908256880734,172,0.6132798165137614,0.6467889908256881,0.027981651376146832,0.01990049751243781,0.75,0.7145348837209303,0.012724458504790264,0.6918604651162791,0.7385174418604651,0.035465116279069675,0.01990049751243781,0.0,0.6188073394495412,0.010039481022128116,0.6009174311926605,0.6377293577981651,0.41404671717171715,0.007085910284436497,0.40010822510822514,0.42808937590187596,0.9272222222222223,0.052818697587263715,0.8888888888888888,1.0,10.620983077550559,0.1068471685894832,10.45112540049109,10.894676666639729,0.8728211009174313,0.010639210865682546,0.8532110091743119,0.8944954128440367
patch_reassignment_nnpatching_v1,tt100k_signs/convnext_tiny,tt100k_signs,convnext_tiny,303,within_failure_type_shuffle,218,84,9,200,0.6422018348623854,140,0.48089449541284407,0.6467889908256881,0.009288990825688126,0.07462686567164178,0.8428571428571429,0.828392857142857,0.007903677134403847,0.8142857142857143,0.8428571428571429,0.014464285714285818,0.07462686567164178,0.0,0.6375,0.005075755957874032,0.6284403669724771,0.6467889908256881,0.41645445526695535,0.0039303586152515686,0.4094336219336219,0.4229256854256855,1.0,0.0,1.0,1.0,11.632409906091699,0.0,11.632409906091699,11.632409906091699,0.9231192660550459,0.0050090398879701495,0.9128440366972477,0.9313073394495412
patch_reassignment_nnpatching_v1,tt100k_signs/densenet121,tt100k_signs,densenet121,101,original,312,92,19,1,1.0,312,0.0,0.7115384615384616,0.0,nan,0.7115384615384616,0.7115384615384616,0.0,0.7115384615384616,0.7115384615384616,0.0,nan,0.0,0.7115384615384616,0.0,0.7115384615384616,0.7115384615384616,0.4759399899617291,0.0,0.4759399899617291,0.4759399899617291,0.8421052631578947,0.0,0.8421052631578947,0.8421052631578947,12.317382227118987,0.0,12.317382227118987,12.317382227118987,0.9487179487179487,0.0,0.9487179487179487,0.9487179487179487
patch_reassignment_nnpatching_v1,tt100k_signs/densenet121,tt100k_signs,densenet121,101,global_effect_shuffle,312,92,19,200,1.0,312,0.9968429487179489,0.7115384615384616,0.5470833333333334,0.004975124378109453,0.7115384615384616,0.1644551282051282,0.01742714594662129,0.1345352564102564,0.19879807692307694,0.5470833333333334,0.004975124378109453,0.0,0.1644551282051282,0.01742714594662129,0.1345352564102564,0.19879807692307694,0.14323217472770877,0.023159468864940594,0.09801411189891814,0.1917974519179623,0.08815789473684209,0.0417542938226906,0.0,0.15789473684210525,1.7280635663941024,0.27262998583141085,1.177098179958501,2.3124179076322418,0.5649198717948718,0.021610260507937133,0.5255608974358975,0.6089743589743589
